UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,temp_difference,torque_tool_interaction
8936,L56115,L,297.4,308.3,1801,26.9,11,0,0,0,0,0,0,10.900000000000034,295.9
8937,L56116,L,297.4,308.3,1465,42.0,13,0,0,0,0,0,0,10.900000000000034,546.0
8938,M23797,M,297.4,308.4,1340,52.6,15,0,0,0,0,0,0,11.0,789.0
8939,M23798,M,297.4,308.4,1517,41.0,18,0,0,0,0,0,0,11.0,738.0
8940,M23799,M,297.3,308.4,1434,44.8,21,0,0,0,0,0,0,11.099999999999966,940.8
8942,M23801,M,297.3,308.3,1595,32.2,29,0,0,0,0,0,0,11.0,933.8000000000001
8944,M23803,M,297.3,308.4,1449,44.4,34,0,0,0,0,0,0,11.099999999999966,1509.6
8945,L56124,L,297.3,308.3,1471,38.2,37,0,0,0,0,0,0,11.0,1413.4
8946,L56125,L,297.4,308.2,1639,33.8,39,0,0,0,0,0,0,10.800000000000011,1318.1999999999998
8947,M23806,M,297.3,308.2,1846,24.5,41,0,0,0,0,0,0,10.899999999999977,1004.5
8948,M23807,M,297.3,308.2,1452,38.2,44,0,0,0,0,0,0,10.899999999999977,1680.8000000000002
8949,M23808,M,297.4,308.3,1483,41.9,47,0,0,0,0,0,0,10.900000000000034,1969.3
8950,L56129,L,297.4,308.3,1284,60.3,50,0,0,0,0,0,0,10.900000000000034,3015.0
8951,L56130,L,297.4,308.2,1419,50.0,52,0,0,0,0,0,0,10.800000000000011,2600.0
8952,L56131,L,297.3,308.1,1763,28.4,54,0,0,0,0,0,0,10.800000000000011,1533.6
8953,M23812,M,297.2,308.0,1478,42.5,56,0,0,0,0,0,0,10.800000000000011,2380.0
8954,L56133,L,297.3,308.0,1518,36.0,59,0,0,0,0,0,0,10.699999999999989,2124.0
8955,L56134,L,297.3,308.0,1447,49.0,61,0,0,0,0,0,0,10.699999999999989,2989.0
8956,M23815,M,297.4,308.0,1355,55.1,63,0,0,0,0,0,0,10.600000000000023,3471.3
8957,L56136,L,297.4,308.1,1348,57.4,66,0,0,0,0,0,0,10.700000000000045,3788.4
8958,L56137,L,297.4,308.1,1348,53.7,68,0,0,0,0,0,0,10.700000000000045,3651.6000000000004
8959,M23818,M,297.4,308.1,1734,27.7,70,0,0,0,0,0,0,10.700000000000045,1939.0
8960,L56139,L,297.3,308.0,1420,46.5,73,0,0,0,0,0,0,10.699999999999989,3394.5
8961,L56140,L,297.3,307.9,1797,24.7,75,0,0,0,0,0,0,10.599999999999966,1852.5
8962,M23821,M,297.3,308.0,1403,45.0,77,0,0,0,0,0,0,10.699999999999989,3465.0
8963,L56142,L,297.3,307.9,1628,30.2,80,0,0,0,0,0,0,10.599999999999966,2416.0
8964,M23823,M,297.2,307.9,1687,30.4,82,0,0,0,0,0,0,10.699999999999989,2492.7999999999997
8965,M23824,M,297.2,307.9,1456,44.9,85,0,0,0,0,0,0,10.699999999999989,3816.5
8966,L56145,L,297.1,307.9,1496,44.7,88,0,0,0,0,0,0,10.799999999999955,3933.6000000000004
8967,L56146,L,297.1,307.8,1636,30.3,90,0,0,0,0,0,0,10.699999999999989,2727.0
8968,L56147,L,297.1,307.8,1536,40.4,92,0,0,0,0,0,0,10.699999999999989,3716.7999999999997
8969,L56148,L,297.1,307.8,1454,50.6,94,0,0,0,0,0,0,10.699999999999989,4756.400000000001
8970,L56149,L,297.0,307.8,1396,50.0,96,0,0,0,0,0,0,10.800000000000011,4800.0
8971,L56150,L,297.0,307.6,1575,37.4,98,0,0,0,0,0,0,10.600000000000023,3665.2
8972,L56151,L,296.9,307.6,1514,35.7,100,0,0,0,0,0,0,10.700000000000045,3570.0000000000005
8973,M23832,M,296.8,307.4,1455,49.9,102,0,0,0,0,0,0,10.599999999999966,5089.8
8974,L56153,L,296.8,307.4,1549,48.3,105,0,0,0,0,0,0,10.599999999999966,5071.5
8975,L56154,L,296.8,307.5,1474,42.4,107,0,0,0,0,0,0,10.699999999999989,4536.8
8976,H38389,H,296.7,307.4,1661,34.2,109,0,0,0,0,0,0,10.699999999999989,3727.8
8977,L56156,L,296.7,307.4,1535,34.6,114,0,0,0,0,0,0,10.699999999999989,3944.4
8978,M23837,M,296.9,307.5,1556,31.2,116,0,0,0,0,0,0,10.600000000000023,3619.2
8979,L56158,L,296.9,307.6,1435,45.0,119,0,0,0,0,0,0,10.700000000000045,5355.0
8980,M23839,M,296.9,307.5,1332,51.1,121,0,0,0,0,0,0,10.600000000000023,6183.1
8981,L56160,L,297.0,307.6,1513,42.4,124,0,0,0,0,0,0,10.600000000000023,5257.599999999999
8982,L56161,L,297.0,307.7,1502,39.4,126,0,0,0,0,0,0,10.699999999999989,4964.4
8983,L56162,L,297.0,307.7,1315,60.1,128,0,0,0,0,0,0,10.699999999999989,7692.8
8984,M23843,M,297.0,307.7,1261,51.1,130,0,0,0,0,0,0,10.699999999999989,6643.0
8985,L56164,L,297.1,307.8,1406,60.4,133,0,0,0,0,0,0,10.699999999999989,8033.2
8986,L56165,L,297.1,307.8,1584,42.3,135,0,0,0,0,0,0,10.699999999999989,5710.5
8987,M23846,M,297.1,307.8,1443,43.9,137,0,0,0,0,0,0,10.699999999999989,6014.3
8988,L56167,L,297.2,307.9,1580,35.8,140,0,0,0,0,0,0,10.699999999999989,5012.0
8989,L56168,L,297.2,307.9,1825,24.6,142,0,0,0,0,0,0,10.699999999999989,3493.2000000000003
8990,L56169,L,297.2,307.9,1469,48.2,144,0,0,0,0,0,0,10.699999999999989,6940.8
8991,L56170,L,297.2,307.9,1493,38.4,146,0,0,0,0,0,0,10.699999999999989,5606.4
8992,M23851,M,297.3,308.0,1598,29.4,148,0,0,0,0,0,0,10.699999999999989,4351.2
8993,H38406,H,297.2,307.9,1450,37.2,151,0,0,0,0,0,0,10.699999999999989,5617.200000000001
8994,M23853,M,297.2,307.9,1632,37.5,156,0,0,0,0,0,0,10.699999999999989,5850.0
8996,L56175,L,297.2,308.0,1474,43.7,162,0,0,0,0,0,0,10.800000000000011,7079.400000000001
8997,L56176,L,297.2,307.9,1540,37.1,164,0,0,0,0,0,0,10.699999999999989,6084.400000000001
8998,M23857,M,297.1,307.9,1609,38.9,166,0,0,0,0,0,0,10.799999999999955,6457.4
8999,L56178,L,297.1,308.0,1467,42.8,169,0,0,0,0,0,0,10.899999999999977,7233.2
9000,L56179,L,297.1,307.9,1492,39.4,171,0,0,0,0,0,0,10.799999999999955,6737.4
9001,L56180,L,297.0,307.9,1493,46.1,173,0,0,0,0,0,0,10.899999999999977,7975.3
9002,L56181,L,297.0,307.8,1500,39.9,175,0,0,0,0,0,0,10.800000000000011,6982.5
9003,L56182,L,297.1,307.8,1477,36.6,177,0,0,0,0,0,0,10.699999999999989,6478.2
9004,L56183,L,297.1,307.9,1342,49.1,179,0,0,0,0,0,0,10.799999999999955,8788.9
9005,M23864,M,297.1,307.8,1538,34.3,181,0,0,0,0,0,0,10.699999999999989,6208.299999999999
9006,L56185,L,297.2,307.9,1337,58.1,184,0,0,0,0,0,0,10.699999999999989,10690.4
9007,L56186,L,297.3,307.9,1417,41.8,186,0,0,0,0,0,0,10.599999999999966,7774.799999999999
9008,L56187,L,297.4,308.0,1383,46.2,188,0,0,0,0,0,0,10.600000000000023,8685.6
9009,M23868,M,297.4,308.0,1440,42.4,190,0,0,0,0,0,0,10.600000000000023,8056.0
9010,L56189,L,297.3,307.9,1579,34.4,193,0,0,0,0,0,0,10.599999999999966,6639.2
9011,L56190,L,297.2,307.9,1441,40.0,195,0,0,0,0,0,0,10.699999999999989,7800.0
9012,M23871,M,297.2,307.9,1530,35.9,197,0,0,0,0,0,0,10.699999999999989,7072.299999999999
9013,L56192,L,297.2,308.0,1705,26.0,200,0,0,0,0,0,0,10.800000000000011,5200.0
9014,H38427,H,297.2,308.0,1435,43.0,202,0,0,0,0,0,0,10.800000000000011,8686.0
9015,M23874,M,297.2,308.1,1340,61.3,207,1,0,0,0,1,0,10.900000000000034,12689.099999999999
9016,L56195,L,297.2,308.1,1431,49.7,210,1,0,0,0,0,0,10.900000000000034,10437.0
9017,L56196,L,297.3,308.2,1396,52.7,212,1,0,0,0,1,0,10.899999999999977,11172.400000000001
9018,M23877,M,297.3,308.1,1369,52.0,214,0,0,0,0,0,0,10.800000000000011,11128.0
9019,L56198,L,297.3,308.1,1615,35.4,217,1,1,0,0,0,0,10.800000000000011,7681.799999999999
9020,L56199,L,297.2,308.1,1662,31.3,0,0,0,0,0,0,0,10.900000000000034,0.0
9021,L56200,L,297.3,308.2,1553,33.5,2,0,0,0,0,0,0,10.899999999999977,67.0
9022,M23881,M,297.4,308.2,1536,34.6,4,0,0,0,0,0,0,10.800000000000011,138.4
9023,L56202,L,297.4,308.3,1548,46.6,7,0,0,0,0,0,0,10.900000000000034,326.2
9024,L56203,L,297.4,308.3,1706,30.9,9,0,0,0,0,0,0,10.900000000000034,278.09999999999997
9025,L56204,L,297.4,308.3,1366,45.5,11,0,0,0,0,0,0,10.900000000000034,500.5
9026,L56205,L,297.5,308.4,1440,35.9,13,0,0,0,0,0,0,10.899999999999977,466.7
9027,M23886,M,297.5,308.4,1685,28.1,15,0,0,0,0,0,0,10.899999999999977,421.5
9028,M23887,M,297.4,308.3,1444,44.0,18,0,0,0,0,0,0,10.900000000000034,792.0
9029,L56208,L,297.4,308.3,1395,48.7,21,0,0,0,0,0,0,10.900000000000034,1022.7
9030,L56209,L,297.4,308.3,1483,38.8,23,0,0,0,0,0,0,10.900000000000034,892.4
9031,M23890,M,297.5,308.4,1403,44.3,25,0,0,0,0,0,0,10.899999999999977,1107.5
9032,H38445,H,297.5,308.4,1793,23.9,28,0,0,0,0,0,0,10.899999999999977,669.1999999999999
9033,L56212,L,297.4,308.3,1723,28.8,33,0,0,0,0,0,0,10.900000000000034,950.4
9034,L56213,L,297.4,308.2,1386,41.0,35,0,0,0,0,0,0,10.800000000000011,1435.0
9035,H38448,H,297.4,308.2,1585,46.2,37,0,0,0,0,0,0,10.800000000000011,1709.4
9036,M23895,M,297.3,308.1,1731,27.7,42,0,0,0,0,0,0,10.800000000000011,1163.3999999999999
9037,L56216,L,297.3,308.3,1519,37.7,45,0,0,0,0,0,0,11.0,1696.5000000000002
9040,M23899,M,297.3,308.3,1341,51.9,51,0,0,0,0,0,0,11.0,2646.9
9041,L56220,L,297.3,308.3,1550,37.0,54,0,0,0,0,0,0,11.0,1998.0
9042,L56221,L,297.3,308.3,1309,61.5,56,0,0,0,0,0,0,11.0,3444.0
9043,M23902,M,297.3,308.4,1599,32.9,58,0,0,0,0,0,0,11.099999999999966,1908.1999999999998
9044,L56223,L,297.4,308.4,1343,40.0,61,0,0,0,0,0,0,11.0,2440.0
9045,L56224,L,297.4,308.4,1378,39.9,63,0,0,0,0,0,0,11.0,2513.7
9046,L56225,L,297.4,308.4,1603,34.6,65,0,0,0,0,0,0,11.0,2249.0
9047,L56226,L,297.4,308.4,1664,28.1,67,0,0,0,0,0,0,11.0,1882.7
9048,L56227,L,297.3,308.4,1488,37.4,69,0,0,0,0,0,0,11.099999999999966,2580.6
9049,M23908,M,297.3,308.4,1370,50.5,71,0,0,0,0,0,0,11.099999999999966,3585.5
9050,L56229,L,297.3,308.5,1545,34.3,74,0,0,0,0,0,0,11.199999999999989,2538.2
9051,M23910,M,297.4,308.5,1566,31.4,76,0,0,0,0,0,0,11.100000000000023,2386.4
9052,L56231,L,297.4,308.6,1820,24.6,79,0,0,0,0,0,0,11.200000000000045,1943.4
9054,M23913,M,297.4,308.5,1638,32.2,84,0,0,0,0,0,0,11.100000000000023,2704.8
9055,M23914,M,297.3,308.4,1521,38.2,87,0,0,0,0,0,0,11.099999999999966,3323.4
9056,H38469,H,297.3,308.4,1864,23.1,90,0,0,0,0,0,0,11.099999999999966,2079.0
9057,L56236,L,297.3,308.3,1430,41.9,95,0,0,0,0,0,0,11.0,3980.5
9058,M23917,M,297.3,308.4,1686,34.5,97,0,0,0,0,0,0,11.099999999999966,3346.5
9059,M23918,M,297.2,308.3,1326,57.2,100,0,0,0,0,0,0,11.100000000000023,5720.0
9060,L56239,L,297.2,308.3,1805,25.6,103,0,0,0,0,0,0,11.100000000000023,2636.8
9061,H38474,H,297.2,308.3,1453,45.8,105,0,0,0,0,0,0,11.100000000000023,4809.0
9062,M23921,M,297.2,308.4,1863,26.0,110,0,0,0,0,0,0,11.199999999999989,2860.0
9063,L56242,L,297.2,308.3,1576,35.3,113,0,0,0,0,0,0,11.100000000000023,3988.8999999999996
9064,L56243,L,297.2,308.3,1419,39.7,115,0,0,0,0,0,0,11.100000000000023,4565.5
9065,L56244,L,297.2,308.4,1833,25.2,117,0,0,0,0,0,0,11.199999999999989,2948.4
9067,L56246,L,297.2,308.3,1656,30.3,124,0,0,0,0,0,0,11.100000000000023,3757.2000000000003
9068,L56247,L,297.1,308.2,1351,56.6,126,0,0,0,0,0,0,11.099999999999966,7131.6
9069,H38482,H,297.1,308.2,1790,30.3,128,0,0,0,0,0,0,11.099999999999966,3878.4
9070,M23929,M,297.2,308.2,1678,28.1,133,0,0,0,0,0,0,11.0,3737.3
9071,L56250,L,297.1,308.2,1427,45.2,136,0,0,0,0,0,0,11.099999999999966,6147.200000000001
9072,L56251,L,297.0,308.1,1429,54.0,138,0,0,0,0,0,0,11.100000000000023,7452.0
9073,H38486,H,297.2,308.1,1770,27.2,140,0,0,0,0,0,0,10.900000000000034,3808.0
9074,L56253,L,297.2,308.1,1689,31.2,145,0,0,0,0,0,0,10.900000000000034,4524.0
9075,M23934,M,297.2,308.1,1554,41.3,147,0,0,0,0,0,0,10.900000000000034,6071.099999999999
9076,L56255,L,297.3,308.1,1506,36.0,150,0,0,0,0,0,0,10.800000000000011,5400.0
9077,L56256,L,297.2,308.1,1474,44.3,152,0,0,0,0,0,0,10.900000000000034,6733.599999999999
9078,L56257,L,297.3,308.1,1762,26.1,154,0,0,0,0,0,0,10.800000000000011,4019.4
9079,L56258,L,297.3,308.1,1566,35.7,156,0,0,0,0,0,0,10.800000000000011,5569.200000000001
9080,H38493,H,297.3,308.1,1554,42.4,158,0,0,0,0,0,0,10.800000000000011,6699.2
9081,L56260,L,297.2,308.0,1869,25.4,163,0,0,0,0,0,0,10.800000000000011,4140.2
9082,L56261,L,297.3,308.0,1527,35.1,165,0,0,0,0,0,0,10.699999999999989,5791.5
9083,L56262,L,297.2,307.9,1309,49.6,167,0,0,0,0,0,0,10.699999999999989,8283.2
9084,M23943,M,297.2,307.9,1541,35.7,169,0,0,0,0,0,0,10.699999999999989,6033.3
9086,H38499,H,297.1,307.9,1365,54.0,174,0,0,0,0,0,0,10.799999999999955,9396.0
9087,L56266,L,297.1,307.8,1428,43.7,179,0,0,0,0,0,0,10.699999999999989,7822.3
9088,L56267,L,297.1,307.8,1681,27.6,181,0,0,0,0,0,0,10.699999999999989,4995.6
9089,M23948,M,297.1,307.9,1662,26.9,183,0,0,0,0,0,0,10.799999999999955,4922.7
9091,M23950,M,297.2,307.9,1747,29.0,188,0,0,0,0,0,0,10.699999999999989,5452.0
9092,M23951,M,297.2,308.0,1765,31.1,191,0,0,0,0,0,0,10.800000000000011,5940.1
9093,L56272,L,297.3,308.1,1568,34.4,194,0,0,0,0,0,0,10.800000000000011,6673.599999999999
9094,M23953,M,297.3,308.1,1709,30.6,196,0,0,0,0,0,0,10.800000000000011,5997.6
9095,M23954,M,297.3,308.1,1370,58.8,199,0,0,0,0,0,0,10.800000000000011,11701.199999999999
9096,L56275,L,297.3,308.1,1458,45.7,202,0,0,0,0,0,0,10.800000000000011,9231.400000000001
9097,L56276,L,297.2,308.1,1712,30.9,204,0,0,0,0,0,0,10.900000000000034,6303.599999999999
9098,L56277,L,297.3,308.1,1642,36.9,206,0,0,0,0,0,0,10.800000000000011,7601.4
9099,L56278,L,297.3,308.1,1468,49.8,0,0,0,0,0,0,0,10.800000000000011,0.0
9100,H38513,H,297.3,308.1,1477,52.3,2,0,0,0,0,0,0,10.800000000000011,104.6
9101,L56280,L,297.3,308.2,1446,53.5,7,0,0,0,0,0,0,10.899999999999977,374.5
9102,H38515,H,297.3,308.2,1653,31.4,9,0,0,0,0,0,0,10.899999999999977,282.59999999999997
9103,L56282,L,297.3,308.3,1494,38.2,14,0,0,0,0,0,0,11.0,534.8000000000001
9104,L56283,L,297.3,308.2,1490,41.0,16,0,0,0,0,0,0,10.899999999999977,656.0
9105,M23964,M,297.4,308.3,1550,47.8,18,0,0,0,0,0,0,10.900000000000034,860.4
9106,M23965,M,297.3,308.2,1677,34.9,21,0,0,0,0,0,0,10.899999999999977,732.9
9107,L56286,L,297.4,308.3,1854,21.8,24,0,0,0,0,0,0,10.900000000000034,523.2
9108,M23967,M,297.5,308.5,1662,30.3,26,0,0,0,0,0,0,11.0,787.8000000000001
9109,M23968,M,297.5,308.6,1440,38.8,29,0,0,0,0,0,0,11.100000000000023,1125.1999999999998
9110,L56289,L,297.5,308.6,1513,39.7,32,0,0,0,0,0,0,11.100000000000023,1270.4
9111,M23970,M,297.6,308.6,1389,49.0,34,0,0,0,0,0,0,11.0,1666.0
9112,L56291,L,297.6,308.6,1351,51.0,37,0,0,0,0,0,0,11.0,1887.0
9113,M23972,M,297.6,308.6,1482,38.3,39,0,0,0,0,0,0,11.0,1493.6999999999998
9114,L56293,L,297.6,308.6,1744,28.5,42,0,0,0,0,0,0,11.0,1197.0
9115,L56294,L,297.6,308.7,1476,39.0,44,0,0,0,0,0,0,11.099999999999966,1716.0
9116,M23975,M,297.6,308.6,1444,48.2,46,0,0,0,0,0,0,11.0,2217.2000000000003
9117,H38530,H,297.6,308.7,1659,32.1,49,0,0,0,0,0,0,11.099999999999966,1572.9
9118,M23977,M,297.6,308.7,1475,46.6,54,0,0,0,0,0,0,11.099999999999966,2516.4
9119,L56298,L,297.6,308.6,1526,42.1,57,0,0,0,0,0,0,11.0,2399.7000000000003
9120,M23979,M,297.4,308.4,1675,29.5,59,0,0,0,0,0,0,11.0,1740.5
9121,L56300,L,297.4,308.4,1525,38.7,62,0,0,0,0,0,0,11.0,2399.4
9122,L56301,L,297.3,308.3,1396,45.9,64,0,0,0,0,0,0,11.0,2937.6
9123,L56302,L,297.4,308.4,1580,41.2,66,0,0,0,0,0,0,11.0,2719.2000000000003
9124,L56303,L,297.4,308.5,1462,42.8,68,0,0,0,0,0,0,11.100000000000023,2910.3999999999996
9125,L56304,L,297.4,308.4,1426,50.4,70,0,0,0,0,0,0,11.0,3528.0
9126,L56305,L,297.4,308.5,1569,34.2,72,0,0,0,0,0,0,11.100000000000023,2462.4
9127,L56306,L,297.4,308.5,1477,40.7,74,0,0,0,0,0,0,11.100000000000023,3011.8
9128,L56307,L,297.4,308.5,1761,27.2,76,0,0,0,0,0,0,11.100000000000023,2067.2
9129,M23988,M,297.5,308.6,1486,45.9,78,0,0,0,0,0,0,11.100000000000023,3580.2
9130,L56309,L,297.6,308.6,1664,30.1,81,0,0,0,0,0,0,11.0,2438.1
9131,L56310,L,297.6,308.6,1576,32.7,83,0,0,0,0,0,0,11.0,2714.1000000000004
9132,H38545,H,297.6,308.6,1463,46.7,85,0,0,0,0,0,0,11.0,3969.5000000000005
9133,M23992,M,297.6,308.6,1585,42.0,90,0,0,0,0,0,0,11.0,3780.0
9134,L56313,L,297.7,308.7,1479,45.7,93,0,0,0,0,0,0,11.0,4250.1
9135,L56314,L,297.7,308.7,1449,40.2,95,0,0,0,0,0,0,11.0,3819.0000000000005
9136,H38549,H,297.7,308.8,1404,50.3,97,0,0,0,0,0,0,11.100000000000023,4879.099999999999
9137,L56316,L,297.7,308.7,1694,29.1,102,0,0,0,0,0,0,11.0,2968.2000000000003
9138,L56317,L,297.7,308.7,1731,28.4,104,0,0,0,0,0,0,11.0,2953.6
9139,L56318,L,297.6,308.6,1522,37.0,106,0,0,0,0,0,0,11.0,3922.0
9140,L56319,L,297.5,308.5,1536,36.9,108,0,0,0,0,0,0,11.0,3985.2
9141,L56320,L,297.5,308.5,1373,39.9,110,0,0,0,0,0,0,11.0,4389.0
9142,L56321,L,297.5,308.5,1597,36.4,112,0,0,0,0,0,0,11.0,4076.7999999999997
9143,L56322,L,297.6,308.5,1678,34.2,114,0,0,0,0,0,0,10.899999999999977,3898.8
9144,L56323,L,297.6,308.5,1452,42.6,116,0,0,0,0,0,0,10.899999999999977,4941.6
9145,M24004,M,297.5,308.5,1447,41.6,118,0,0,0,0,0,0,11.0,4908.8
9146,L56325,L,297.6,308.5,1574,37.1,121,0,0,0,0,0,0,10.899999999999977,4489.1
9147,L56326,L,297.6,308.6,1528,40.0,123,0,0,0,0,0,0,11.0,4920.0
9148,L56327,L,297.7,308.7,1688,27.2,125,0,0,0,0,0,0,11.0,3400.0
9149,L56328,L,297.6,308.6,1393,40.4,127,0,0,0,0,0,0,11.0,5130.8
9150,M24009,M,297.5,308.6,1429,50.5,129,0,0,0,0,0,0,11.100000000000023,6514.5
9151,M24010,M,297.5,308.6,1347,57.0,132,0,0,0,0,0,0,11.100000000000023,7524.0
9152,L56331,L,297.6,308.6,1553,40.5,135,0,0,0,0,0,0,11.0,5467.5
9153,L56332,L,297.5,308.6,1260,53.6,137,0,0,0,0,0,0,11.100000000000023,7343.2
9154,L56333,L,297.5,308.6,1546,33.8,139,0,0,0,0,0,0,11.100000000000023,4698.2
9155,L56334,L,297.5,308.6,1596,36.0,141,0,0,0,0,0,0,11.100000000000023,5076.0
9156,L56335,L,297.5,308.5,1340,57.4,143,0,0,0,0,0,0,11.0,8208.199999999999
9157,M24016,M,297.5,308.4,1369,54.8,145,0,0,0,0,0,0,10.899999999999977,7946.0
9158,L56337,L,297.5,308.5,1462,52.3,148,0,0,0,0,0,0,11.0,7740.4
9159,H38572,H,297.4,308.4,1487,46.2,150,0,0,0,0,0,0,11.0,6930.0
9160,M24019,M,297.5,308.6,1510,35.5,155,0,0,0,0,0,0,11.100000000000023,5502.5
9161,H38574,H,297.5,308.5,1671,28.0,158,0,0,0,0,0,0,11.0,4424.0
9162,M24021,M,297.5,308.5,1612,30.0,163,0,0,0,0,0,0,11.0,4890.0
9163,M24022,M,297.6,308.6,1509,39.7,166,0,0,0,0,0,0,11.0,6590.200000000001
9164,L56343,L,297.6,308.6,1415,47.3,169,0,0,0,0,0,0,11.0,7993.7
9166,L56345,L,297.6,308.6,1326,62.4,173,0,0,0,0,0,0,11.0,10795.199999999999
9167,M24026,M,297.6,308.6,1390,53.4,175,0,0,0,0,0,0,11.0,9345.0
9168,M24027,M,297.6,308.7,1392,41.2,178,0,0,0,0,0,0,11.099999999999966,7333.6
9169,H38582,H,297.6,308.8,1385,44.4,181,0,0,0,0,0,0,11.199999999999989,8036.4
9171,L56350,L,297.7,308.7,1474,46.8,188,0,0,0,0,0,0,11.0,8798.4
9172,M24031,M,297.7,308.8,1388,45.6,190,0,0,0,0,0,0,11.100000000000023,8664.0
9173,L56352,L,297.7,308.9,1715,27.2,193,0,0,0,0,0,0,11.199999999999989,5249.599999999999
9174,H38587,H,297.8,308.9,1650,32.2,195,0,0,0,0,0,0,11.099999999999966,6279.000000000001
9175,L56354,L,297.8,308.9,1871,25.6,200,1,1,0,0,0,0,11.099999999999966,5120.0
9176,L56355,L,297.8,309.0,1403,64.2,0,1,0,0,1,0,0,11.199999999999989,0.0
9177,L56356,L,297.8,308.9,1518,40.4,2,0,0,0,0,0,0,11.099999999999966,80.8
9178,L56357,L,297.9,309.1,1504,43.0,4,0,0,0,0,0,0,11.200000000000045,172.0
9179,L56358,L,297.8,309.0,1340,56.9,6,0,0,0,0,0,0,11.199999999999989,341.4
9180,H38593,H,297.9,309.1,1435,44.7,8,0,0,0,0,0,0,11.200000000000045,357.6
9181,L56360,L,297.9,309.1,1507,36.9,13,0,0,0,0,0,0,11.200000000000045,479.7
9182,L56361,L,297.9,309.1,1521,36.1,15,0,0,0,0,0,0,11.200000000000045,541.5
9183,M24042,M,297.8,309.0,1576,45.0,17,0,0,0,0,0,0,11.199999999999989,765.0
9184,L56363,L,297.9,309.1,1543,36.6,20,0,0,0,0,0,0,11.200000000000045,732.0
9185,L56364,L,298.0,309.2,1665,36.6,22,0,0,0,0,0,0,11.199999999999989,805.2
9186,L56365,L,297.9,309.1,1442,50.3,24,0,0,0,0,0,0,11.200000000000045,1207.1999999999998
9187,L56366,L,297.9,309.0,1629,29.0,26,0,0,0,0,0,0,11.100000000000023,754.0
9188,L56367,L,297.9,309.0,1379,47.3,28,0,0,0,0,0,0,11.100000000000023,1324.3999999999999
9189,L56368,L,297.9,309.0,1502,40.2,30,0,0,0,0,0,0,11.100000000000023,1206.0
9190,L56369,L,297.9,309.1,1595,32.0,32,0,0,0,0,0,0,11.200000000000045,1024.0
9191,M24050,M,298.0,309.0,1439,38.5,34,0,0,0,0,0,0,11.0,1309.0
9193,L56372,L,297.9,309.0,1562,35.8,40,0,0,0,0,0,0,11.100000000000023,1432.0
9194,M24053,M,297.9,309.0,1530,40.9,42,0,0,0,0,0,0,11.100000000000023,1717.8
9195,L56374,L,297.9,308.9,1393,40.6,45,0,0,0,0,0,0,11.0,1827.0
9196,L56375,L,297.9,309.0,1532,37.6,47,0,0,0,0,0,0,11.100000000000023,1767.2
9197,L56376,L,298.0,308.9,1607,37.7,49,0,0,0,0,0,0,10.899999999999977,1847.3000000000002
9198,M24057,M,297.9,308.8,1469,49.0,51,0,0,0,0,0,0,10.900000000000034,2499.0
9199,M24058,M,297.9,308.8,1538,37.6,54,0,0,0,0,0,0,10.900000000000034,2030.4
9200,L56379,L,297.9,308.8,1613,31.4,57,0,0,0,0,0,0,10.900000000000034,1789.8
9201,M24060,M,297.9,308.8,1602,32.1,59,0,0,0,0,0,0,10.900000000000034,1893.9
9202,L56381,L,297.8,308.7,1404,44.2,62,0,0,0,0,0,0,10.899999999999977,2740.4
9203,L56382,L,297.8,308.8,1548,36.9,64,0,0,0,0,0,0,11.0,2361.6
9204,L56383,L,297.8,308.8,1559,35.2,66,0,0,0,0,0,0,11.0,2323.2000000000003
9205,L56384,L,297.8,308.8,1621,36.1,68,0,0,0,0,0,0,11.0,2454.8
9206,L56385,L,297.8,308.8,1579,32.9,70,0,0,0,0,0,0,11.0,2303.0
9207,M24066,M,297.9,308.9,1547,44.0,72,0,0,0,0,0,0,11.0,3168.0
9208,L56387,L,297.9,308.8,1386,48.6,75,0,0,0,0,0,0,10.900000000000034,3645.0
9209,L56388,L,298.0,308.9,1406,40.9,77,0,0,0,0,0,0,10.899999999999977,3149.2999999999997
9210,M24069,M,298.0,309.0,1393,55.9,79,0,0,0,0,0,0,11.0,4416.099999999999
9212,M24071,M,298.0,309.0,1409,49.1,85,0,0,0,0,0,0,11.0,4173.5
9213,L56392,L,298.0,308.9,1390,53.9,88,0,0,0,0,0,0,10.899999999999977,4743.2
9214,L56393,L,298.0,309.0,1679,32.4,90,0,0,0,0,0,0,11.0,2916.0
9215,L56394,L,298.0,308.9,1508,37.1,92,0,0,0,0,0,0,10.899999999999977,3413.2000000000003
9216,L56395,L,297.9,308.8,1681,31.7,94,0,0,0,0,0,0,10.900000000000034,2979.7999999999997
9217,H38630,H,297.7,308.8,1469,43.7,96,0,0,0,0,0,0,11.100000000000023,4195.200000000001
9218,L56397,L,297.8,308.8,1421,49.6,101,0,0,0,0,0,0,11.0,5009.6
9219,L56398,L,297.7,308.8,1354,50.2,103,0,0,0,0,0,0,11.100000000000023,5170.6
9220,M24079,M,297.7,308.8,1350,57.0,105,0,0,0,0,0,0,11.100000000000023,5985.0
9221,L56400,L,297.8,308.9,1282,58.1,108,0,0,0,0,0,0,11.099999999999966,6274.8
